367,60.0,0.0,0.0,0.0,5.0,10.0,100.0
1117,541.3365,220.41441,0.0,60.0,0.0,10.0,1.0,true
1118,2335.8813,1437.4072,0.0,60.0,0.0,10.0,1.0,true
1119,2201.8013,152.05986,0.0,60.0,0.0,10.0,1.0,true
1120,936.9241,800.4724,0.0,60.0,0.0,10.0,1.0,true
1121,1671.8762,226.54778,0.0,60.0,0.0,10.0,1.0,true
1122,2411.7102,318.3467,0.0,60.0,0.0,10.0,1.0,true
1123,2053.9316,462.07626,0.0,60.0,0.0,10.0,1.0,true
1124,356.63525,255.36867,0.0,60.0,0.0,10.0,1.0,true
1125,393.69644,1417.0051,0.0,60.0,0.0,10.0,1.0,true
1126,2330.736,984.6522,0.0,60.0,0.0,10.0,1.0,true
1127,1678.1385,1576.095,0.0,60.0,0.0,10.0,1.0,true
1128,1669.4537,966.99194,0.0,60.0,0.0,10.0,1.0,true
1129,347.40533,300.49045,0.0,60.0,0.0,10.0,1.0,true
1130,2387.6938,1322.4299,0.0,60.0,0.0,10.0,1.0,true
1131,1055.9777,654.4353,0.0,60.0,0.0,10.0,1.0,true
1132,393.31955,694.97437,0.0,60.0,0.0,10.0,1.0,true
1133,1630.1915,1027.4097,0.0,60.0,0.0,10.0,1.0,true
1134,1513.1182,94.933556,0.0,60.0,0.0,10.0,1.0,true
1135,1995.7095,1140.987,0.0,60.0,0.0,10.0,1.0,true
1136,830.87726,953.8497,0.0,60.0,0.0,10.0,1.0,true
1137,2229.5764,101.92134,0.0,60.0,0.0,10.0,1.0,true
1138,581.55634,1330.695,0.0,60.0,0.0,10.0,1.0,true
1139,2565.6711,978.5603,0.0,60.0,0.0,10.0,1.0,true
1140,611.44696,606.3369,0.0,60.0,0.0,10.0,1.0,true
1141,2289.8528,816.8047,0.0,60.0,0.0,10.0,1.0,true
1142,1220.2281,894.453,0.0,60.0,0.0,10.0,1.0,true
1143,1039.0991,638.04443,0.0,60.0,0.0,10.0,1.0,true
1144,1458.0157,477.3567,0.0,60.0,0.0,10.0,1.0,true
1145,304.93707,109.99311,0.0,60.0,0.0,10.0,1.0,true
1146,1915.115,843.28204,0.0,60.0,0.0,10.0,1.0,true
1147,1214.2742,1179.0808,0.0,60.0,0.0,10.0,1.0,true
1148,1666.8857,779.73236,0.0,60.0,0.0,10.0,1.0,true
1149,85.852295,1000.42303,0.0,60.0,0.0,10.0,1.0,true
1150,1166.381,1476.3832,0.0,60.0,0.0,10.0,1.0,true
1151,2245.2612,1402.6571,0.0,60.0,0.0,10.0,1.0,true
1152,1056.0345,1259.7811,0.0,60.0,0.0,10.0,1.0,true
1153,761.2814,766.06067,0.0,60.0,0.0,10.0,1.0,true
1154,363.15585,319.49265,0.0,60.0,0.0,10.0,1.0,true
1155,909.29596,938.25885,0.0,60.0,0.0,10.0,1.0,true
1156,722.3952,1485.5724,0.0,60.0,0.0,10.0,1.0,true
1157,1718.7186,858.55084,0.0,60.0,0.0,10.0,1.0,true
1158,1615.4722,742.6535,0.0,60.0,0.0,10.0,1.0,true
1159,1051.114,1367.9404,0.0,60.0,0.0,10.0,1.0,true
1160,1913.5216,834.521,0.0,60.0,0.0,10.0,1.0,true
1161,762.2526,711.6003,0.0,60.0,0.0,10.0,1.0,true
1162,1536.597,65.89542,0.0,60.0,0.0,10.0,1.0,true
1163,581.58795,1557.1128,0.0,60.0,0.0,10.0,1.0,true
1164,2438.5557,1327.4049,0.0,60.0,0.0,10.0,1.0,true
1165,187.46086,1244.5768,0.0,60.0,0.0,10.0,1.0,true
1166,1035.4803,910.40155,0.0,60.0,0.0,10.0,1.0,true
1167,2735.515,93.52326,0.0,60.0,0.0,10.0,1.0,true
1168,2488.731,492.69122,0.0,60.0,0.0,10.0,1.0,true
1169,2369.161,513.05084,0.0,60.0,0.0,10.0,1.0,true
1170,1387.8367,1469.7753,0.0,60.0,0.0,10.0,1.0,true
1171,1701.5677,1273.5204,0.0,60.0,0.0,10.0,1.0,true
1172,968.20123,1272.687,0.0,60.0,0.0,10.0,1.0,true
1173,950.10443,791.69415,0.0,60.0,0.0,10.0,1.0,true
1174,1568.1772,1513.8785,0.0,60.0,0.0,10.0,1.0,true
1175,1623.7246,42.41995,0.0,60.0,0.0,10.0,1.0,true
1176,2192.2188,630.7094,0.0,60.0,0.0,10.0,1.0,true
1177,1090.0848,64.152176,0.0,60.0,0.0,10.0,1.0,true
1178,717.5295,1341.3591,0.0,60.0,0.0,10.0,1.0,true
1179,2195.659,835.20526,0.0,60.0,0.0,10.0,1.0,true
1180,2510.2185,784.2117,0.0,60.0,0.0,10.0,1.0,true
1181,1687.4116,1018.8072,0.0,60.0,0.0,10.0,1.0,true
1182,1942.2587,1124.3856,0.0,60.0,0.0,10.0,1.0,true
1183,2816.5396,1569.7319,0.0,60.0,0.0,10.0,1.0,true
1184,2143.6067,938.6231,0.0,60.0,0.0,10.0,1.0,true
1185,2729.3608,1263.802,0.0,60.0,0.0,10.0,1.0,true
1186,2349.5398,1442.6562,0.0,60.0,0.0,10.0,1.0,true
1187,1213.1019,1438.4583,0.0,60.0,0.0,10.0,1.0,true
1188,636.7562,1117.036,0.0,60.0,0.0,10.0,1.0,true
1189,2082.109,28.188835,0.0,60.0,0.0,10.0,1.0,true
1190,121.5608,183.0076,0.0,60.0,0.0,10.0,1.0,true
1191,867.34796,1536.1003,0.0,60.0,0.0,10.0,1.0,true
1192,1711.0479,1532.9335,0.0,60.0,0.0,10.0,1.0,true
1193,1878.5175,1301.5579,0.0,60.0,0.0,10.0,1.0,true
1194,1834.3044,371.09686,0.0,60.0,0.0,10.0,1.0,true
1195,715.98816,1509.4976,0.0,60.0,0.0,10.0,1.0,true
1196,637.148,546.51953,0.0,60.0,0.0,10.0,1.0,true
1197,369.1031,735.67236,0.0,60.0,0.0,10.0,1.0,true
1198,460.5819,1209.3259,0.0,60.0,0.0,10.0,1.0,true
1199,885.81494,1411.2509,0.0,60.0,0.0,10.0,1.0,true
1200,158.37404,1268.838,0.0,60.0,0.0,10.0,1.0,true
1201,540.32196,146.86578,0.0,60.0,0.0,10.0,1.0,true
1202,991.5681,335.59192,0.0,60.0,0.0,10.0,1.0,true
1203,1624.2422,580.5457,0.0,60.0,0.0,10.0,1.0,true
1204,910.2075,529.874,0.0,60.0,0.0,10.0,1.0,true
1205,1157.8506,1201.9451,0.0,60.0,0.0,10.0,1.0,true
1206,1555.4855,523.8932,0.0,60.0,0.0,10.0,1.0,true
1207,697.5999,830.60626,0.0,60.0,0.0,10.0,1.0,true
1208,1914.2184,1048.8239,0.0,60.0,0.0,10.0,1.0,true
1209,1102.054,477.15445,0.0,60.0,0.0,10.0,1.0,true
1210,504.82837,1294.4452,0.0,60.0,0.0,10.0,1.0,true
1211,1590.2214,114.37995,0.0,60.0,0.0,10.0,1.0,true
1212,809.414,251.67973,0.0,60.0,0.0,10.0,1.0,true
1213,1156.686,45.507496,0.0,60.0,0.0,10.0,1.0,true
1214,283.64325,315.65988,0.0,60.0,0.0,10.0,1.0,true
1215,1113.8146,734.18384,0.0,60.0,0.0,10.0,1.0,true
1216,2359.9707,1292.0602,0.0,60.0,0.0,10.0,1.0,true
1217,354.11896,814.46497,0.0,60.0,0.0,10.0,1.0,true
1218,2848.8525,1558.4249,0.0,60.0,0.0,10.0,1.0,true
1219,1845.2241,724.78156,0.0,60.0,0.0,10.0,1.0,true
1220,965.1154,1181.3721,0.0,60.0,0.0,10.0,1.0,true
1221,1116.0543,1175.38,0.0,60.0,0.0,10.0,1.0,true
1222,548.83966,969.7247,0.0,60.0,0.0,10.0,1.0,true
1223,1012.9374,771.01605,0.0,60.0,0.0,10.0,1.0,true
1224,1724.0701,707.24396,0.0,60.0,0.0,10.0,1.0,true
1225,1401.6361,382.64355,0.0,60.0,0.0,10.0,1.0,true
1226,1822.2881,489.17532,0.0,60.0,0.0,10.0,1.0,true
1227,765.9191,870.74207,0.0,60.0,0.0,10.0,1.0,true
1228,1547.2837,1465.369,0.0,60.0,0.0,10.0,1.0,true
1229,597.53864,1292.1774,0.0,60.0,0.0,10.0,1.0,true
1230,2345.7246,620.51056,0.0,60.0,0.0,10.0,1.0,true
1231,719.7324,1580.9316,0.0,60.0,0.0,10.0,1.0,true
1232,408.37787,384.7029,0.0,60.0,0.0,10.0,1.0,true
1233,1803.0853,1136.5928,0.0,60.0,0.0,10.0,1.0,true
1234,605.0575,870.7139,0.0,60.0,0.0,10.0,1.0,true
1235,71.55912,254.58286,0.0,60.0,0.0,10.0,1.0,true
1236,281.22812,655.0307,0.0,60.0,0.0,10.0,1.0,true
1237,395.08145,167.60735,0.0,60.0,0.0,10.0,1.0,true
1238,2732.5498,1373.6584,0.0,60.0,0.0,10.0,1.0,true
1239,2807.818,621.10596,0.0,60.0,0.0,10.0,1.0,true
1240,1948.7399,550.32117,0.0,60.0,0.0,10.0,1.0,true
1241,1185.3818,1452.405,0.0,60.0,0.0,10.0,1.0,true
1242,2306.8452,1129.7699,0.0,60.0,0.0,10.0,1.0,true
1243,2130.016,1125.7545,0.0,60.0,0.0,10.0,1.0,true
1244,2615.2312,447.37405,0.0,60.0,0.0,10.0,1.0,true
1245,1285.2023,404.23523,0.0,60.0,0.0,10.0,1.0,true
1246,49.830902,1505.8395,0.0,60.0,0.0,10.0,1.0,true
1247,1115.8219,701.9165,0.0,60.0,0.0,10.0,1.0,true
1248,947.91705,1489.2565,0.0,60.0,0.0,10.0,1.0,true
1249,1810.5265,685.3002,0.0,60.0,0.0,10.0,1.0,true
1250,1277.623,799.01227,0.0,60.0,0.0,10.0,1.0,true
1251,1114.8307,684.8285,0.0,60.0,0.0,10.0,1.0,true
1252,1986.8578,646.451,0.0,60.0,0.0,10.0,1.0,true
1253,142.23087,297.73267,0.0,60.0,0.0,10.0,1.0,true
1254,707.3619,916.2268,0.0,60.0,0.0,10.0,1.0,true
1255,2554.3948,447.22046,0.0,60.0,0.0,10.0,1.0,true
1256,557.1522,1038.1586,0.0,60.0,0.0,10.0,1.0,true
1257,2592.4297,160.25305,0.0,60.0,0.0,10.0,1.0,true
1258,829.8802,1188.8748,0.0,60.0,0.0,10.0,1.0,true
1259,952.6205,1430.1598,0.0,60.0,0.0,10.0,1.0,true
1260,409.0928,192.4541,0.0,60.0,0.0,10.0,1.0,true
1261,1326.8204,245.05824,0.0,60.0,0.0,10.0,1.0,true
1262,1233.0415,807.0408,0.0,60.0,0.0,10.0,1.0,true
1263,2738.0706,697.50226,0.0,60.0,0.0,10.0,1.0,true
1264,1335.7852,1077.7213,0.0,60.0,0.0,10.0,1.0,true
1265,2718.6082,528.64215,0.0,60.0,0.0,10.0,1.0,true
1266,1350.8411,1504.2067,0.0,60.0,0.0,10.0,1.0,true
1267,1944.292,566.01105,0.0,60.0,0.0,10.0,1.0,true
1268,415.77563,386.7327,0.0,60.0,0.0,10.0,1.0,true
1269,1272.2793,455.40607,0.0,60.0,0.0,10.0,1.0,true
1270,99.64708,935.18225,0.0,60.0,0.0,10.0,1.0,true
1271,1617.1711,1428.7632,0.0,60.0,0.0,10.0,1.0,true
1272,2546.6985,745.5506,0.0,60.0,0.0,10.0,1.0,true
1273,620.4265,468.63705,0.0,60.0,0.0,10.0,1.0,true
1274,498.4234,1252.3915,0.0,60.0,0.0,10.0,1.0,true
1275,2588.9622,33.341934,0.0,60.0,0.0,10.0,1.0,true
1276,1088.3787,316.67456,0.0,60.0,0.0,10.0,1.0,true
1277,1893.5491,471.0457,0.0,60.0,0.0,10.0,1.0,true
1278,1984.4484,1353.1594,0.0,60.0,0.0,10.0,1.0,true
1279,1052.8856,576.65497,0.0,60.0,0.0,10.0,1.0,true
1280,419.71863,174.50644,0.0,60.0,0.0,10.0,1.0,true
1281,2569.4165,599.7642,0.0,60.0,0.0,10.0,1.0,true
1282,1593.2224,1181.4192,0.0,60.0,0.0,10.0,1.0,true
1283,1314.2731,923.48315,0.0,60.0,0.0,10.0,1.0,true
1284,559.95483,1301.6874,0.0,60.0,0.0,10.0,1.0,true
1285,687.5928,788.86975,0.0,60.0,0.0,10.0,1.0,true
1286,449.20178,184.37358,0.0,60.0,0.0,10.0,1.0,true
1287,917.0444,1499.843,0.0,60.0,0.0,10.0,1.0,true
1288,1114.6753,1445.8362,0.0,60.0,0.0,10.0,1.0,true
1289,180.7312,1321.8553,0.0,60.0,0.0,10.0,1.0,true
1290,2749.8252,1294.7347,0.0,60.0,0.0,10.0,1.0,true
1291,1320.3961,873.7466,0.0,60.0,0.0,10.0,1.0,true
1292,2328.7432,223.1577,0.0,60.0,0.0,10.0,1.0,true
1293,891.6785,572.0285,0.0,60.0,0.0,10.0,1.0,true
1294,852.56775,1144.979,0.0,60.0,0.0,10.0,1.0,true
1295,2797.6375,557.0597,0.0,60.0,0.0,10.0,1.0,true
1296,725.77435,1389.7955,0.0,60.0,0.0,10.0,1.0,true
1297,2684.7163,384.8387,0.0,60.0,0.0,10.0,1.0,true
1298,824.10284,1521.0851,0.0,60.0,0.0,10.0,1.0,true
1299,1873.1849,1179.0621,0.0,60.0,0.0,10.0,1.0,true
1300,1708.8129,212.70189,0.0,60.0,0.0,10.0,1.0,true
1301,2066.862,549.13983,0.0,60.0,0.0,10.0,1.0,true
1302,1049.1521,1468.2314,0.0,60.0,0.0,10.0,1.0,true
1303,2084.2986,1211.3925,0.0,60.0,0.0,10.0,1.0,true
1304,1347.3141,1217.7599,0.0,60.0,0.0,10.0,1.0,true
1305,396.9112,489.15915,0.0,60.0,0.0,10.0,1.0,true
1306,1112.0735,115.85828,0.0,60.0,0.0,10.0,1.0,true
1307,138.81789,1318.9247,0.0,60.0,0.0,10.0,1.0,true
1308,1331.5487,534.0394,0.0,60.0,0.0,10.0,1.0,true
1309,1842.6257,1114.5029,0.0,60.0,0.0,10.0,1.0,true
1310,1716.7354,1329.2054,0.0,60.0,0.0,10.0,1.0,true
1311,1437.396,534.67224,0.0,60.0,0.0,10.0,1.0,true
1312,901.49725,544.47833,0.0,60.0,0.0,10.0,1.0,true
1313,2807.8276,435.8024,0.0,60.0,0.0,10.0,1.0,true
1314,914.44934,346.29312,0.0,60.0,0.0,10.0,1.0,true
1315,2722.812,150.22151,0.0,60.0,0.0,10.0,1.0,true
1316,2279.005,1417.899,0.0,60.0,0.0,10.0,1.0,true
1317,1154.0552,755.0528,0.0,60.0,0.0,10.0,1.0,true
1318,1235.6533,1444.523,0.0,60.0,0.0,10.0,1.0,true
1319,2725.5286,52.124187,0.0,60.0,0.0,10.0,1.0,true
1320,1210.7303,1156.196,0.0,60.0,0.0,10.0,1.0,true
1321,1052.8978,1087.0747,0.0,60.0,0.0,10.0,1.0,true
