100,50.0,10.0,5.0,0.0,5.0,10.0,100.0
0,462.23807,727.6108,0.0,50.0,10.0,10.0,1.0,true
1,791.21075,395.64972,0.0,50.0,10.0,10.0,1.0,true
2,631.8887,665.80664,0.0,50.0,10.0,10.0,1.0,true
3,1422.3167,692.3377,0.0,50.0,10.0,10.0,1.0,true
4,690.5034,804.42566,0.0,50.0,10.0,10.0,1.0,true
5,552.4488,446.3851,0.0,50.0,10.0,10.0,1.0,true
6,1089.9296,801.15137,0.0,50.0,10.0,10.0,1.0,true
7,976.59564,292.54105,0.0,50.0,10.0,10.0,1.0,true
8,1302.8909,496.80594,0.0,50.0,10.0,10.0,1.0,true
9,713.6091,514.55115,0.0,50.0,10.0,10.0,1.0,true
10,844.7836,220.81126,0.0,50.0,10.0,10.0,1.0,true
11,637.50684,514.94104,0.0,50.0,10.0,10.0,1.0,true
12,1356.3651,357.25262,0.0,50.0,10.0,10.0,1.0,true
13,1468.6691,289.49667,0.0,50.0,10.0,10.0,1.0,true
14,503.07776,652.4151,0.0,50.0,10.0,10.0,1.0,true
15,1251.1952,407.7673,0.0,50.0,10.0,10.0,1.0,true
16,674.2859,350.69943,0.0,50.0,10.0,10.0,1.0,true
17,553.31244,665.5161,0.0,50.0,10.0,10.0,1.0,true
18,921.0134,652.35077,0.0,50.0,10.0,10.0,1.0,true
19,920.3675,848.39215,0.0,50.0,10.0,10.0,1.0,true
20,1363.1188,389.33084,0.0,50.0,10.0,10.0,1.0,true
21,737.1411,679.18225,0.0,50.0,10.0,10.0,1.0,true
22,1276.7651,349.987,0.0,50.0,10.0,10.0,1.0,true
23,903.0346,578.71014,0.0,50.0,10.0,10.0,1.0,true
24,741.50653,675.61176,0.0,50.0,10.0,10.0,1.0,true
25,908.5074,748.19885,0.0,50.0,10.0,10.0,1.0,true
26,445.44275,502.38995,0.0,50.0,10.0,10.0,1.0,true
27,1381.6987,418.7753,0.0,50.0,10.0,10.0,1.0,true
28,1468.6008,832.80774,0.0,50.0,10.0,10.0,1.0,true
29,1231.9083,818.0742,0.0,50.0,10.0,10.0,1.0,true
30,414.80615,730.48566,0.0,50.0,10.0,10.0,1.0,true
31,1062.8136,526.4407,0.0,50.0,10.0,10.0,1.0,true
32,1474.8254,728.04504,0.0,50.0,10.0,10.0,1.0,true
33,415.20132,260.4024,0.0,50.0,10.0,10.0,1.0,true
34,494.84158,447.15753,0.0,50.0,10.0,10.0,1.0,true
35,1265.1041,744.66815,0.0,50.0,10.0,10.0,1.0,true
36,784.5391,219.02905,0.0,50.0,10.0,10.0,1.0,true
37,1454.6517,712.0867,0.0,50.0,10.0,10.0,1.0,true
38,1219.7539,443.13266,0.0,50.0,10.0,10.0,1.0,true
39,426.82056,567.7051,0.0,50.0,10.0,10.0,1.0,true
40,1399.0587,315.9186,0.0,50.0,10.0,10.0,1.0,true
41,419.97083,247.1934,0.0,50.0,10.0,10.0,1.0,true
42,825.91656,466.5809,0.0,50.0,10.0,10.0,1.0,true
43,839.27423,290.5055,0.0,50.0,10.0,10.0,1.0,true
44,664.4142,402.87204,0.0,50.0,10.0,10.0,1.0,true
45,762.96954,807.9829,0.0,50.0,10.0,10.0,1.0,true
46,1097.4922,650.6719,0.0,50.0,10.0,10.0,1.0,true
47,563.3284,773.97,0.0,50.0,10.0,10.0,1.0,true
48,1149.389,379.31573,0.0,50.0,10.0,10.0,1.0,true
49,1505.2411,672.9475,0.0,50.0,10.0,10.0,1.0,true
50,1109.9131,425.99423,0.0,50.0,10.0,10.0,1.0,true
51,1391.8975,212.97745,0.0,50.0,10.0,10.0,1.0,true
52,1080.3098,514.3227,0.0,50.0,10.0,10.0,1.0,true
53,986.1782,649.2448,0.0,50.0,10.0,10.0,1.0,true
54,1325.539,756.592,0.0,50.0,10.0,10.0,1.0,true
55,1250.124,661.1967,0.0,50.0,10.0,10.0,1.0,true
56,1095.5889,376.2427,0.0,50.0,10.0,10.0,1.0,true
57,715.79425,772.0529,0.0,50.0,10.0,10.0,1.0,true
58,1202.1542,782.7168,0.0,50.0,10.0,10.0,1.0,true
59,1004.2716,487.86343,0.0,50.0,10.0,10.0,1.0,true
60,996.22687,467.60107,0.0,50.0,10.0,10.0,1.0,true
61,671.75165,844.051,0.0,50.0,10.0,10.0,1.0,true
62,993.15424,696.5137,0.0,50.0,10.0,10.0,1.0,true
63,1011.10095,562.5834,0.0,50.0,10.0,10.0,1.0,true
64,1392.6785,464.27774,0.0,50.0,10.0,10.0,1.0,true
65,489.4661,744.49445,0.0,50.0,10.0,10.0,1.0,true
66,762.1378,792.6175,0.0,50.0,10.0,10.0,1.0,true
67,1183.3129,561.07074,0.0,50.0,10.0,10.0,1.0,true
68,1296.6737,796.3038,0.0,50.0,10.0,10.0,1.0,true
69,1457.8518,868.1116,0.0,50.0,10.0,10.0,1.0,true
70,1351.0966,243.53197,0.0,50.0,10.0,10.0,1.0,true
71,1007.1916,650.3305,0.0,50.0,10.0,10.0,1.0,true
72,404.71286,745.99554,0.0,50.0,10.0,10.0,1.0,true
73,1421.8527,481.2789,0.0,50.0,10.0,10.0,1.0,true
74,749.0188,375.7957,0.0,50.0,10.0,10.0,1.0,true
75,778.87054,770.9656,0.0,50.0,10.0,10.0,1.0,true
76,1027.2998,904.7308,0.0,50.0,10.0,10.0,1.0,true
77,682.5988,542.33356,0.0,50.0,10.0,10.0,1.0,true
78,763.33636,662.1267,0.0,50.0,10.0,10.0,1.0,true
79,985.43164,598.6235,0.0,50.0,10.0,10.0,1.0,true
80,1498.3969,733.4192,0.0,50.0,10.0,10.0,1.0,true
81,718.07056,687.7553,0.0,50.0,10.0,10.0,1.0,true
82,831.5054,422.4726,0.0,50.0,10.0,10.0,1.0,true
83,1107.2041,470.68085,0.0,50.0,10.0,10.0,1.0,true
84,1339.9001,742.00433,0.0,50.0,10.0,10.0,1.0,true
85,865.87665,716.86694,0.0,50.0,10.0,10.0,1.0,true
86,896.04877,660.78436,0.0,50.0,10.0,10.0,1.0,true
87,1033.0055,527.94025,0.0,50.0,10.0,10.0,1.0,true
88,378.8864,364.53702,0.0,50.0,10.0,10.0,1.0,true
89,424.87323,493.10577,0.0,50.0,10.0,10.0,1.0,true
90,1191.2812,737.10785,0.0,50.0,10.0,10.0,1.0,true
91,1056.353,449.4139,0.0,50.0,10.0,10.0,1.0,true
92,1372.2727,736.50665,0.0,50.0,10.0,10.0,1.0,true
93,754.19385,830.1458,0.0,50.0,10.0,10.0,1.0,true
94,605.61115,675.9526,0.0,50.0,10.0,10.0,1.0,true
95,1518.2993,600.35547,0.0,50.0,10.0,10.0,1.0,true
96,897.8387,440.77576,0.0,50.0,10.0,10.0,1.0,true
97,1088.0059,588.6232,0.0,50.0,10.0,10.0,1.0,true
98,1122.3208,472.67023,0.0,50.0,10.0,10.0,1.0,true
99,995.2338,548.04236,0.0,50.0,10.0,10.0,1.0,true
