1000,60.0,40.0,45.0,0.0,40.0,50.0,0.25
0,1012.0,1282.0,0.0,60.0,40.0,10.0,1.0,true
1,346.0,29.0,0.0,60.0,40.0,10.0,1.0,true
2,1832.0,200.0,0.0,60.0,40.0,10.0,1.0,true
3,1570.0,1410.0,0.0,60.0,40.0,10.0,1.0,true
4,527.0,832.0,0.0,60.0,40.0,10.0,1.0,true
5,2157.0,452.0,0.0,60.0,40.0,10.0,1.0,true
6,1043.0,227.0,0.0,60.0,40.0,10.0,1.0,true
7,847.0,541.0,0.0,60.0,40.0,10.0,1.0,true
8,189.0,72.0,0.0,60.0,40.0,10.0,1.0,true
9,36.0,1292.0,0.0,60.0,40.0,10.0,1.0,true
10,2515.0,289.0,0.0,60.0,40.0,10.0,1.0,true
11,710.0,1268.0,0.0,60.0,40.0,10.0,1.0,true
12,1051.0,1239.0,0.0,60.0,40.0,10.0,1.0,true
13,1816.0,597.0,0.0,60.0,40.0,10.0,1.0,true
14,894.0,1076.0,0.0,60.0,40.0,10.0,1.0,true
15,575.0,405.0,0.0,60.0,40.0,10.0,1.0,true
16,1352.0,1460.0,0.0,60.0,40.0,10.0,1.0,true
17,1777.0,928.0,0.0,60.0,40.0,10.0,1.0,true
18,332.0,146.0,0.0,60.0,40.0,10.0,1.0,true
19,1637.0,58.0,0.0,60.0,40.0,10.0,1.0,true
20,2852.0,297.0,0.0,60.0,40.0,10.0,1.0,true
21,618.0,679.0,0.0,60.0,40.0,10.0,1.0,true
22,2134.0,123.0,0.0,60.0,40.0,10.0,1.0,true
23,2644.0,1029.0,0.0,60.0,40.0,10.0,1.0,true
24,2195.0,953.0,0.0,60.0,40.0,10.0,1.0,true
25,657.0,445.0,0.0,60.0,40.0,10.0,1.0,true
26,2137.0,1385.0,0.0,60.0,40.0,10.0,1.0,true
27,2457.0,856.0,0.0,60.0,40.0,10.0,1.0,true
28,568.0,1041.0,0.0,60.0,40.0,10.0,1.0,true
29,2500.0,80.0,0.0,60.0,40.0,10.0,1.0,true
30,177.0,1405.0,0.0,60.0,40.0,10.0,1.0,true
31,693.0,676.0,0.0,60.0,40.0,10.0,1.0,true
32,2745.0,1101.0,0.0,60.0,40.0,10.0,1.0,true
33,1012.0,1400.0,0.0,60.0,40.0,10.0,1.0,true
34,158.0,1184.0,0.0,60.0,40.0,10.0,1.0,true
35,2266.0,1290.0,0.0,60.0,40.0,10.0,1.0,true
36,513.0,1085.0,0.0,60.0,40.0,10.0,1.0,true
37,933.0,131.0,0.0,60.0,40.0,10.0,1.0,true
38,385.0,1253.0,0.0,60.0,40.0,10.0,1.0,true
39,1579.0,435.0,0.0,60.0,40.0,10.0,1.0,true
40,441.0,1154.0,0.0,60.0,40.0,10.0,1.0,true
41,1196.0,949.0,0.0,60.0,40.0,10.0,1.0,true
42,1695.0,584.0,0.0,60.0,40.0,10.0,1.0,true
43,384.0,1449.0,0.0,60.0,40.0,10.0,1.0,true
44,2509.0,93.0,0.0,60.0,40.0,10.0,1.0,true
45,1647.0,979.0,0.0,60.0,40.0,10.0,1.0,true
46,2716.0,274.0,0.0,60.0,40.0,10.0,1.0,true
47,2015.0,689.0,0.0,60.0,40.0,10.0,1.0,true
48,556.0,572.0,0.0,60.0,40.0,10.0,1.0,true
49,808.0,529.0,0.0,60.0,40.0,10.0,1.0,true
50,2305.0,1181.0,0.0,60.0,40.0,10.0,1.0,true
51,1924.0,894.0,0.0,60.0,40.0,10.0,1.0,true
52,1352.0,826.0,0.0,60.0,40.0,10.0,1.0,true
53,482.0,82.0,0.0,60.0,40.0,10.0,1.0,true
54,2423.0,622.0,0.0,60.0,40.0,10.0,1.0,true
55,2521.0,1201.0,0.0,60.0,40.0,10.0,1.0,true
56,1426.0,1257.0,0.0,60.0,40.0,10.0,1.0,true
57,1785.0,1060.0,0.0,60.0,40.0,10.0,1.0,true
58,2825.0,738.0,0.0,60.0,40.0,10.0,1.0,true
59,1342.0,797.0,0.0,60.0,40.0,10.0,1.0,true
60,2495.0,547.0,0.0,60.0,40.0,10.0,1.0,true
61,2014.0,530.0,0.0,60.0,40.0,10.0,1.0,true
62,1125.0,1035.0,0.0,60.0,40.0,10.0,1.0,true
63,642.0,489.0,0.0,60.0,40.0,10.0,1.0,true
64,2629.0,1247.0,0.0,60.0,40.0,10.0,1.0,true
65,1169.0,496.0,0.0,60.0,40.0,10.0,1.0,true
66,667.0,1034.0,0.0,60.0,40.0,10.0,1.0,true
67,295.0,1082.0,0.0,60.0,40.0,10.0,1.0,true
68,1949.0,794.0,0.0,60.0,40.0,10.0,1.0,true
69,36.0,926.0,0.0,60.0,40.0,10.0,1.0,true
70,92.0,517.0,0.0,60.0,40.0,10.0,1.0,true
71,1185.0,927.0,0.0,60.0,40.0,10.0,1.0,true
72,834.0,1104.0,0.0,60.0,40.0,10.0,1.0,true
73,190.0,1462.0,0.0,60.0,40.0,10.0,1.0,true
74,1595.0,1460.0,0.0,60.0,40.0,10.0,1.0,true
75,215.0,917.0,0.0,60.0,40.0,10.0,1.0,true
76,49.0,1410.0,0.0,60.0,40.0,10.0,1.0,true
77,213.0,1277.0,0.0,60.0,40.0,10.0,1.0,true
78,1647.0,801.0,0.0,60.0,40.0,10.0,1.0,true
79,288.0,615.0,0.0,60.0,40.0,10.0,1.0,true
80,807.0,1508.0,0.0,60.0,40.0,10.0,1.0,true
81,1906.0,431.0,0.0,60.0,40.0,10.0,1.0,true
82,2639.0,1393.0,0.0,60.0,40.0,10.0,1.0,true
83,1799.0,1417.0,0.0,60.0,40.0,10.0,1.0,true
84,2597.0,1550.0,0.0,60.0,40.0,10.0,1.0,true
85,2545.0,85.0,0.0,60.0,40.0,10.0,1.0,true
86,2644.0,1407.0,0.0,60.0,40.0,10.0,1.0,true
87,1671.0,1087.0,0.0,60.0,40.0,10.0,1.0,true
88,303.0,745.0,0.0,60.0,40.0,10.0,1.0,true
89,1789.0,980.0,0.0,60.0,40.0,10.0,1.0,true
90,2650.0,945.0,0.0,60.0,40.0,10.0,1.0,true
91,847.0,192.0,0.0,60.0,40.0,10.0,1.0,true
92,1032.0,1604.0,0.0,60.0,40.0,10.0,1.0,true
93,1880.0,533.0,0.0,60.0,40.0,10.0,1.0,true
94,1694.0,432.0,0.0,60.0,40.0,10.0,1.0,true
95,2047.0,384.0,0.0,60.0,40.0,10.0,1.0,true
96,1334.0,36.0,0.0,60.0,40.0,10.0,1.0,true
97,1552.0,572.0,0.0,60.0,40.0,10.0,1.0,true
98,1409.0,442.0,0.0,60.0,40.0,10.0,1.0,true
99,2729.0,1272.0,0.0,60.0,40.0,10.0,1.0,true
100,1220.0,1174.0,0.0,60.0,40.0,10.0,1.0,true
101,651.0,290.0,0.0,60.0,40.0,10.0,1.0,true
102,1219.0,579.0,0.0,60.0,40.0,10.0,1.0,true
103,2832.0,1531.0,0.0,60.0,40.0,10.0,1.0,true
104,59.0,70.0,0.0,60.0,40.0,10.0,1.0,true
105,828.0,1321.0,0.0,60.0,40.0,10.0,1.0,true
106,136.0,794.0,0.0,60.0,40.0,10.0,1.0,true
107,2219.0,356.0,0.0,60.0,40.0,10.0,1.0,true
108,1703.0,1432.0,0.0,60.0,40.0,10.0,1.0,true
109,1002.0,860.0,0.0,60.0,40.0,10.0,1.0,true
110,1814.0,338.0,0.0,60.0,40.0,10.0,1.0,true
111,2466.0,696.0,0.0,60.0,40.0,10.0,1.0,true
112,2648.0,1239.0,0.0,60.0,40.0,10.0,1.0,true
113,687.0,293.0,0.0,60.0,40.0,10.0,1.0,true
114,276.0,140.0,0.0,60.0,40.0,10.0,1.0,true
115,2704.0,515.0,0.0,60.0,40.0,10.0,1.0,true
116,2205.0,158.0,0.0,60.0,40.0,10.0,1.0,true
117,2103.0,1458.0,0.0,60.0,40.0,10.0,1.0,true
118,2061.0,1573.0,0.0,60.0,40.0,10.0,1.0,true
119,2175.0,591.0,0.0,60.0,40.0,10.0,1.0,true
120,1098.0,584.0,0.0,60.0,40.0,10.0,1.0,true
121,2237.0,1373.0,0.0,60.0,40.0,10.0,1.0,true
122,1002.0,278.0,0.0,60.0,40.0,10.0,1.0,true
123,942.0,826.0,0.0,60.0,40.0,10.0,1.0,true
124,1971.0,193.0,0.0,60.0,40.0,10.0,1.0,true
125,2640.0,1032.0,0.0,60.0,40.0,10.0,1.0,true
126,955.0,45.0,0.0,60.0,40.0,10.0,1.0,true
127,1294.0,59.0,0.0,60.0,40.0,10.0,1.0,true
128,622.0,1277.0,0.0,60.0,40.0,10.0,1.0,true
129,1107.0,1036.0,0.0,60.0,40.0,10.0,1.0,false
130,750.0,1515.0,0.0,60.0,40.0,10.0,1.0,true
131,2624.0,1001.0,0.0,60.0,40.0,10.0,1.0,true
132,405.0,410.0,0.0,60.0,40.0,10.0,1.0,true
133,2104.0,95.0,0.0,60.0,40.0,10.0,1.0,true
134,1430.0,426.0,0.0,60.0,40.0,10.0,1.0,true
135,408.0,413.0,0.0,60.0,40.0,10.0,1.0,true
136,641.0,1319.0,0.0,60.0,40.0,10.0,1.0,true
137,2308.0,64.0,0.0,60.0,40.0,10.0,1.0,true
