100,50.0,10.0,5.0,0.0,5.0,10.0,100.0
0,1266.1941,552.77704,0.0,50.0,10.0,10.0,1.0,true
1,517.2547,310.26248,0.0,50.0,10.0,10.0,1.0,true
2,1093.667,588.86865,0.0,50.0,10.0,10.0,1.0,true
3,591.92957,694.2367,0.0,50.0,10.0,10.0,1.0,true
4,646.0189,237.26358,0.0,50.0,10.0,10.0,1.0,true
5,535.75775,796.9285,0.0,50.0,10.0,10.0,1.0,true
6,850.93774,671.37213,0.0,50.0,10.0,10.0,1.0,true
7,501.89243,221.29266,0.0,50.0,10.0,10.0,1.0,true
8,432.22476,453.27075,0.0,50.0,10.0,10.0,1.0,true
9,1005.5234,251.20514,0.0,50.0,10.0,10.0,1.0,true
10,851.1,574.40015,0.0,50.0,10.0,10.0,1.0,true
11,1350.2329,667.9984,0.0,50.0,10.0,10.0,1.0,true
12,1050.238,750.31866,0.0,50.0,10.0,10.0,1.0,true
13,1449.3474,548.7826,0.0,50.0,10.0,10.0,1.0,true
14,477.80737,645.137,0.0,50.0,10.0,10.0,1.0,true
15,978.143,448.67566,0.0,50.0,10.0,10.0,1.0,true
16,1436.9506,740.6259,0.0,50.0,10.0,10.0,1.0,true
17,944.6879,568.0999,0.0,50.0,10.0,10.0,1.0,true
18,723.51416,835.2141,0.0,50.0,10.0,10.0,1.0,true
19,1328.7661,637.934,0.0,50.0,10.0,10.0,1.0,true
20,1073.3905,855.05505,0.0,50.0,10.0,10.0,1.0,true
21,424.76456,522.18677,0.0,50.0,10.0,10.0,1.0,true
22,1159.6957,742.5702,0.0,50.0,10.0,10.0,1.0,true
23,1330.3506,713.8136,0.0,50.0,10.0,10.0,1.0,true
24,605.46313,406.77335,0.0,50.0,10.0,10.0,1.0,true
25,1130.5815,556.58594,0.0,50.0,10.0,10.0,1.0,true
26,539.19275,641.0582,0.0,50.0,10.0,10.0,1.0,true
27,1148.7188,241.43477,0.0,50.0,10.0,10.0,1.0,true
28,531.4056,577.1071,0.0,50.0,10.0,10.0,1.0,true
29,1148.8337,738.6155,0.0,50.0,10.0,10.0,1.0,true
30,826.0692,631.3093,0.0,50.0,10.0,10.0,1.0,true
31,1163.0259,435.66226,0.0,50.0,10.0,10.0,1.0,true
32,1440.6506,452.16418,0.0,50.0,10.0,10.0,1.0,true
33,1243.2482,202.53963,0.0,50.0,10.0,10.0,1.0,true
34,657.457,502.23846,0.0,50.0,10.0,10.0,1.0,true
35,405.42285,730.04114,0.0,50.0,10.0,10.0,1.0,true
36,847.43933,760.9871,0.0,50.0,10.0,10.0,1.0,true
37,1208.5881,884.0885,0.0,50.0,10.0,10.0,1.0,true
38,802.9427,431.60504,0.0,50.0,10.0,10.0,1.0,true
39,1072.7775,731.50055,0.0,50.0,10.0,10.0,1.0,true
40,1175.5571,735.53827,0.0,50.0,10.0,10.0,1.0,true
41,1058.0643,330.86584,0.0,50.0,10.0,10.0,1.0,true
42,1460.1646,425.46576,0.0,50.0,10.0,10.0,1.0,true
43,1447.9805,410.62958,0.0,50.0,10.0,10.0,1.0,true
44,1124.6866,695.0099,0.0,50.0,10.0,10.0,1.0,true
45,838.84863,799.50964,0.0,50.0,10.0,10.0,1.0,true
46,994.977,824.1805,0.0,50.0,10.0,10.0,1.0,true
47,790.27985,467.38177,0.0,50.0,10.0,10.0,1.0,true
48,413.81607,775.73456,0.0,50.0,10.0,10.0,1.0,true
49,425.63425,605.28973,0.0,50.0,10.0,10.0,1.0,true
50,1216.8793,602.117,0.0,50.0,10.0,10.0,1.0,true
51,873.4143,572.03485,0.0,50.0,10.0,10.0,1.0,true
52,596.2851,425.2277,0.0,50.0,10.0,10.0,1.0,true
53,1461.0056,724.2345,0.0,50.0,10.0,10.0,1.0,true
54,513.0835,643.6749,0.0,50.0,10.0,10.0,1.0,true
55,1464.3146,762.6941,0.0,50.0,10.0,10.0,1.0,true
56,478.0796,633.9361,0.0,50.0,10.0,10.0,1.0,true
57,1434.5347,274.71387,0.0,50.0,10.0,10.0,1.0,true
58,829.2283,418.58673,0.0,50.0,10.0,10.0,1.0,true
59,905.8659,857.1421,0.0,50.0,10.0,10.0,1.0,true
60,1385.4143,282.1605,0.0,50.0,10.0,10.0,1.0,true
61,955.58234,562.2174,0.0,50.0,10.0,10.0,1.0,true
62,592.8959,715.29987,0.0,50.0,10.0,10.0,1.0,true
63,910.0696,809.2848,0.0,50.0,10.0,10.0,1.0,true
64,791.0254,383.37558,0.0,50.0,10.0,10.0,1.0,true
65,845.3353,773.0334,0.0,50.0,10.0,10.0,1.0,true
66,1358.6893,252.62831,0.0,50.0,10.0,10.0,1.0,true
67,1281.0349,865.9715,0.0,50.0,10.0,10.0,1.0,true
68,1035.6241,643.8118,0.0,50.0,10.0,10.0,1.0,true
69,948.8764,465.39117,0.0,50.0,10.0,10.0,1.0,true
70,1200.8916,626.53467,0.0,50.0,10.0,10.0,1.0,true
71,925.76825,677.17566,0.0,50.0,10.0,10.0,1.0,true
72,457.85312,234.63228,0.0,50.0,10.0,10.0,1.0,true
73,1371.7719,417.85748,0.0,50.0,10.0,10.0,1.0,true
