285,55,40,5,0.2,5,10,100,
0,1114.4716,586.7269,0,55,40,10,1,TRUE
1,1140.6216,444.86084,0,55,40,10,1,TRUE
2,630.7927,587.49945,0,55,40,10,1,TRUE
3,927.3344,331.01227,0,55,40,10,1,TRUE
4,1168.1675,533.35693,0,55,40,10,1,TRUE
5,1192.5474,675.1934,0,55,40,10,1,FALSE
6,1016.99866,730.075,0,55,40,10,1,FALSE
7,1219.9832,641.4098,0,55,40,10,1,FALSE
8,1095.3523,313.32306,0,55,40,10,1,FALSE
9,1076.2972,584.6461,0,55,40,10,1,TRUE
10,1192.5045,499.42938,0,55,40,10,1,FALSE
11,866.81744,487.43616,0,55,40,10,1,TRUE
12,1031.5276,363.5638,0,55,40,10,1,TRUE
13,735.73846,625.3574,0,55,40,10,1,FALSE
14,724.6012,478.89862,0,55,40,10,1,FALSE
15,923.04785,780.62885,0,55,40,10,1,TRUE
16,671.881,646.66974,0,55,40,10,1,TRUE
17,1217.3914,702.68677,0,55,40,10,1,FALSE
18,788.8709,536.2897,0,55,40,10,1,TRUE
19,1061.5062,338.6662,0,55,40,10,1,FALSE
20,732.882,697.00116,0,55,40,10,1,TRUE
21,999.3552,770.1223,0,55,40,10,1,FALSE
22,700.91754,617.13385,0,55,40,10,1,FALSE
23,822.7052,425.657,0,55,40,10,1,FALSE
24,828.7057,552.39716,0,55,40,10,1,TRUE
25,714.8651,651.1618,0,55,40,10,1,FALSE
26,898.8713,592.7512,0,55,40,10,1,TRUE
27,887.5695,426.6589,0,55,40,10,1,TRUE
28,1278.9028,453.21002,0,55,40,10,1,FALSE
29,797.37463,572.8837,0,55,40,10,1,FALSE
30,724.6675,586.99084,0,55,40,10,1,FALSE
31,1105.518,392.92825,0,55,40,10,1,TRUE
32,1176.5244,416.60666,0,55,40,10,1,FALSE
33,655.99774,562.2709,0,55,40,10,1,FALSE
34,788.8756,437.57648,0,55,40,10,1,FALSE
35,826.2535,477.4629,0,55,40,10,1,FALSE
36,1307.5121,585.6084,0,55,40,10,1,TRUE
37,1127.7252,688.71545,0,55,40,10,1,FALSE
38,808.65466,690.4253,0,55,40,10,1,FALSE
39,927.40186,369.93268,0,55,40,10,1,TRUE
40,1138.311,402.57993,0,55,40,10,1,TRUE
41,1171.0483,467.83475,0,55,40,10,1,TRUE
42,796.12085,607.78235,0,55,40,10,1,TRUE
43,1163.8125,698.9462,0,55,40,10,1,FALSE
44,923.87933,291.2504,0,55,40,10,1,FALSE
45,1201.3512,441.53198,0,55,40,10,1,FALSE
46,841.30853,514.39014,0,55,40,10,1,TRUE
47,763.40765,597.7391,0,55,40,10,1,FALSE
48,940.74786,744.97296,0,55,40,10,1,FALSE
49,966.76794,317.8931,0,55,40,10,1,TRUE
50,665.05396,601.52026,0,55,40,10,1,FALSE
51,1150.8224,662.98975,0,55,40,10,1,FALSE
52,1094.6838,618.6557,0,55,40,10,1,FALSE
53,1127.0282,726.61096,0,55,40,10,1,FALSE
54,1033.2996,652.72595,0,55,40,10,1,TRUE
55,963.67706,777.4931,0,55,40,10,1,FALSE
56,1218.9036,476.13126,0,55,40,10,1,FALSE
57,1225.6656,571.86615,0,55,40,10,1,FALSE
58,1186.7721,567.50836,0,55,40,10,1,FALSE
59,891.0903,389.002,0,55,40,10,1,TRUE
60,830.76404,627.72864,0,55,40,10,1,TRUE
61,856.438,447.67654,0,55,40,10,1,TRUE
62,865.77185,608.7269,0,55,40,10,1,FALSE
63,1066.6248,378.567,0,55,40,10,1,TRUE
64,894.5559,346.88623,0,55,40,10,1,FALSE
65,1164.351,600.14124,0,55,40,10,1,FALSE
66,1051.2618,723.6608,0,55,40,10,1,FALSE
67,991.91986,661.27844,0,55,40,10,1,TRUE
68,1070.2769,648.30896,0,55,40,10,1,FALSE
69,694.65906,577.1943,0,55,40,10,1,FALSE
70,853.8289,808.8866,0,55,40,10,1,TRUE
71,1197.8418,346.79556,0,55,40,10,1,FALSE
72,1049.8481,618.02203,0,55,40,10,1,TRUE
73,689.0401,538.75446,0,55,40,10,1,FALSE
74,1275.3379,515.2055,0,55,40,10,1,FALSE
75,863.7482,568.88947,0,55,40,10,1,TRUE
76,639.279,625.70593,0,55,40,10,1,TRUE
77,859.25836,405.1402,0,55,40,10,1,FALSE
78,754.336,420.7385,0,55,40,10,1,FALSE
79,1076.7372,757.54517,0,55,40,10,1,FALSE
80,1201.342,605.45844,0,55,40,10,1,FALSE
81,986.1371,701.0843,0,55,40,10,1,FALSE
82,959.8764,672.0715,0,55,40,10,1,TRUE
83,991.3971,346.2819,0,55,40,10,1,TRUE
84,1179.2845,635.9185,0,55,40,10,1,FALSE
85,1027.6842,323.74054,0,55,40,10,1,FALSE
86,933.94635,644.9506,0,55,40,10,1,TRUE
87,692.3811,683.8922,0,55,40,10,1,TRUE
88,1266.7952,577.4635,0,55,40,10,1,FALSE
89,772.7505,630.58466,0,55,40,10,1,FALSE
90,831.4628,587.88855,0,55,40,10,1,FALSE
91,1168.7771,376.329,0,55,40,10,1,FALSE
92,896.5358,630.15076,0,55,40,10,1,TRUE
93,755.3564,529.0992,0,55,40,10,1,TRUE
94,857.522,366.81387,0,55,40,10,1,FALSE
95,891.3491,670.10913,0,55,40,10,1,FALSE
96,754.13074,728.9299,0,55,40,10,1,TRUE
97,682.867,421.81577,0,55,40,10,1,TRUE
98,1208.8413,540.47736,0,55,40,10,1,FALSE
99,826.8078,343.55997,0,55,40,10,1,FALSE
100,895.3635,308.8335,0,55,40,10,1,FALSE
101,1118.1876,207.62067,0,55,40,10,1,FALSE
102,1084.4069,229.06323,0,55,40,10,1,FALSE
103,932.9474,170.85646,0,55,40,10,1,FALSE
104,927.82996,252.4844,0,55,40,10,1,FALSE
105,938.04425,129.04416,0,55,40,10,1,TRUE
106,930.43164,208.67601,0,55,40,10,1,FALSE
107,1122.7239,169.79439,0,55,40,10,1,TRUE
108,972.72614,154.0621,0,55,40,10,1,TRUE
109,1057.625,299.63184,0,55,40,10,1,FALSE
110,1010.70435,150.74786,0,55,40,10,1,TRUE
111,994.29254,298.77515,0,55,40,10,1,FALSE
112,1084.5774,153.61292,0,55,40,10,1,TRUE
113,961.2191,278.22104,0,55,40,10,1,FALSE
114,1048.2155,205.91902,0,55,40,10,1,FALSE
115,963.17694,233.84254,0,55,40,10,1,FALSE
116,1052.6959,257.4531,0,55,40,10,1,FALSE
117,1045.4235,167.4859,0,55,40,10,1,TRUE
118,1026.8843,279.35245,0,55,40,10,1,FALSE
119,1026.271,240.25925,0,55,40,10,1,FALSE
120,989.51575,258.93317,0,55,40,10,1,FALSE
121,826.10284,385.63425,0,55,40,10,1,FALSE
122,756.8311,301.61142,0,55,40,10,1,FALSE
123,758.88794,221.91843,0,55,40,10,1,TRUE
124,723.7248,361.04782,0,55,40,10,1,TRUE
125,828.7073,223.11743,0,55,40,10,1,FALSE
126,827.37646,304.54272,0,55,40,10,1,FALSE
127,789.61664,404.0098,0,55,40,10,1,FALSE
128,719.3617,398.3851,0,55,40,10,1,TRUE
129,723.27325,438.5822,0,55,40,10,1,FALSE
130,689.0287,461.50137,0,55,40,10,1,FALSE
131,687.688,501.7676,0,55,40,10,1,FALSE
132,719.5204,513.5203,0,55,40,10,1,FALSE
133,723.60254,553.33746,0,55,40,10,1,FALSE
134,748.6461,662.90796,0,55,40,10,1,FALSE
135,770,695.8059,0,55,40,10,1,FALSE
136,750.7515,770.7563,0,55,40,10,1,TRUE
137,814.6276,794.37933,0,55,40,10,1,TRUE
138,925.90875,852.126,0,55,40,10,1,TRUE
139,979.1274,809.0549,0,55,40,10,1,FALSE
140,1019.2408,805.54645,0,55,40,10,1,FALSE
141,886.0809,865.26874,0,55,40,10,1,TRUE
142,849.4748,846.1905,0,55,40,10,1,TRUE
143,888.56946,789.1433,0,55,40,10,1,TRUE
144,940.2088,813.32153,0,55,40,10,1,TRUE
145,1039.9005,761.80066,0,55,40,10,1,FALSE
146,1095.9691,788.75446,0,55,40,10,1,TRUE
147,1118.845,758.2167,0,55,40,10,1,FALSE
148,1266.4187,747.1352,0,55,40,10,1,TRUE
149,1298.1915,713.85315,0,55,40,10,1,TRUE
150,1315.8043,677.45966,0,55,40,10,1,TRUE
151,1342.4635,600.59674,0,55,40,10,1,TRUE
152,1343.2733,489.71677,0,55,40,10,1,TRUE
153,1321.592,453.11514,0,55,40,10,1,TRUE
154,1316.1119,384.105,0,55,40,10,1,TRUE
155,1281.0273,383.64294,0,55,40,10,1,TRUE
156,1269.2606,316.53564,0,55,40,10,1,TRUE
157,1242.1432,375.4621,0,55,40,10,1,TRUE
158,1155.9851,184.11475,0,55,40,10,1,TRUE
159,1254.6003,239.4103,0,55,40,10,1,TRUE
160,1088.9124,273.20633,0,55,40,10,1,FALSE
161,1228.657,298.40186,0,55,40,10,1,FALSE
162,1190.4701,197.94083,0,55,40,10,1,TRUE
163,1125.9873,324.72147,0,55,40,10,1,FALSE
164,1223.5115,219.41226,0,55,40,10,1,TRUE
165,1154.3429,224.772,0,55,40,10,1,FALSE
166,1224.8772,259.07135,0,55,40,10,1,FALSE
167,1154.5715,260.95483,0,55,40,10,1,FALSE
168,1186.2157,239.96654,0,55,40,10,1,FALSE
169,1186.4854,275.5188,0,55,40,10,1,FALSE
170,857.8266,326.5329,0,55,40,10,1,FALSE
171,791.8209,202.2134,0,55,40,10,1,TRUE
172,790.6601,243.1082,0,55,40,10,1,FALSE
173,829.96857,182.19632,0,55,40,10,1,TRUE
174,861.30853,204.88263,0,55,40,10,1,FALSE
175,864.1481,164.23302,0,55,40,10,1,TRUE
176,903.3948,146.02924,0,55,40,10,1,TRUE
177,900.0932,186.87556,0,55,40,10,1,FALSE
178,898.1602,226.61896,0,55,40,10,1,FALSE
179,859.3941,244.19492,0,55,40,10,1,FALSE
180,722.7391,244.5805,0,55,40,10,1,TRUE
181,682.4771,312.1001,0,55,40,10,1,TRUE
182,647.3124,342.84415,0,55,40,10,1,TRUE
183,629.823,382.67633,0,55,40,10,1,TRUE
184,619.5269,420.7263,0,55,40,10,1,TRUE
185,617.9039,464.6683,0,55,40,10,1,TRUE
186,651.60315,482.83975,0,55,40,10,1,FALSE
187,617.5873,505.5171,0,55,40,10,1,TRUE
188,621.8448,545.2112,0,55,40,10,1,TRUE
189,654.8123,525.6593,0,55,40,10,1,FALSE
190,654.93463,447.15668,0,55,40,10,1,TRUE
191,670.8056,385.21204,0,55,40,10,1,TRUE
192,685.71906,346.93106,0,55,40,10,1,TRUE
193,718.81946,318.64346,0,55,40,10,1,FALSE
194,711.47363,284.95465,0,55,40,10,1,TRUE
195,759.047,263.8192,0,55,40,10,1,FALSE
196,790.75775,282.78897,0,55,40,10,1,FALSE
197,828.5802,263.7349,0,55,40,10,1,FALSE
198,789.3345,324.3051,0,55,40,10,1,FALSE
199,756.2938,497.06873,0,55,40,10,1,TRUE
200,754.27167,457.2462,0,55,40,10,1,FALSE
201,788.1856,474.08264,0,55,40,10,1,FALSE
202,761.3107,566.08655,0,55,40,10,1,FALSE
203,1191.4169,314.53665,0,55,40,10,1,FALSE
204,1164.5594,338.77286,0,55,40,10,1,FALSE
205,1100.316,352.4402,0,55,40,10,1,FALSE
206,1133.5907,365.71204,0,55,40,10,1,FALSE
207,1146.6779,497.25406,0,55,40,10,1,TRUE
208,1147.4979,562.6783,0,55,40,10,1,TRUE
209,1136.5417,618.83636,0,55,40,10,1,FALSE
210,1091.7401,720.2046,0,55,40,10,1,FALSE
211,1055.1777,685.5553,0,55,40,10,1,FALSE
212,1022.48706,690.68353,0,55,40,10,1,FALSE
213,976.0863,739.79114,0,55,40,10,1,FALSE
214,923.1945,683.2495,0,55,40,10,1,FALSE
215,822.15137,756.0936,0,55,40,10,1,FALSE
216,790.5254,764.396,0,55,40,10,1,FALSE
217,790.29156,661.6443,0,55,40,10,1,TRUE
218,792.5835,727.35364,0,55,40,10,1,FALSE
219,776.78986,804.7825,0,55,40,10,1,TRUE
220,892.8945,824.281,0,55,40,10,1,TRUE
221,964.62256,846.9521,0,55,40,10,1,TRUE
222,1006.2336,843.2515,0,55,40,10,1,TRUE
223,1055.8231,796.8491,0,55,40,10,1,FALSE
224,1127.7708,798.3227,0,55,40,10,1,TRUE
225,1197.9618,797.21515,0,55,40,10,1,TRUE
226,1235.432,775.5857,0,55,40,10,1,TRUE
227,1194.083,723.7646,0,55,40,10,1,FALSE
228,1239.8505,675.3136,0,55,40,10,1,FALSE
229,1279.168,676.1237,0,55,40,10,1,FALSE
230,1299.4791,644.85205,0,55,40,10,1,TRUE
231,1359.788,525.9477,0,55,40,10,1,TRUE
232,1336.6646,417.34323,0,55,40,10,1,TRUE
233,1301.779,418.57312,0,55,40,10,1,FALSE
234,1293.3572,348.28714,0,55,40,10,1,TRUE
235,1260.4531,275.87607,0,55,40,10,1,TRUE
236,1299.2438,488.37604,0,55,40,10,1,FALSE
237,1320.0518,520.11804,0,55,40,10,1,FALSE
238,1294.1152,550.8737,0,55,40,10,1,FALSE
239,1333.9281,561.87134,0,55,40,10,1,TRUE
240,1336.8654,643.4622,0,55,40,10,1,TRUE
241,1114.6415,654.99915,0,55,40,10,1,FALSE
242,1093.8842,683.89795,0,55,40,10,1,FALSE
243,953.4803,711.8148,0,55,40,10,1,FALSE
244,897.9125,750.28613,0,55,40,10,1,FALSE
245,823.9892,660.86865,0,55,40,10,1,TRUE
246,917.5876,722.1186,0,55,40,10,1,FALSE
247,831.7067,718.45703,0,55,40,10,1,FALSE
248,861.09454,647.1963,0,55,40,10,1,FALSE
249,853.16486,768.3685,0,55,40,10,1,FALSE
250,853.9589,689.4145,0,55,40,10,1,FALSE
251,860.01965,735.51074,0,55,40,10,1,FALSE
252,884.7067,706.21906,0,55,40,10,1,FALSE
253,803.7547,503.30582,0,55,40,10,1,TRUE
254,755.8556,380.3424,0,55,40,10,1,FALSE
255,791.49316,363.40625,0,55,40,10,1,FALSE
256,760.304,343.85074,0,55,40,10,1,FALSE
257,859.11017,286.89862,0,55,40,10,1,FALSE
258,894.71075,266.9962,0,55,40,10,1,FALSE
259,969.73737,195.44164,0,55,40,10,1,FALSE
260,996.1972,219.74242,0,55,40,10,1,FALSE
261,1083.3752,193.63058,0,55,40,10,1,FALSE
262,1116.3048,246.49557,0,55,40,10,1,FALSE
263,1158.7653,300.78625,0,55,40,10,1,FALSE
264,1234.9424,339.65198,0,55,40,10,1,TRUE
265,1207.5886,385.90082,0,55,40,10,1,FALSE
266,1242.397,446.7127,0,55,40,10,1,FALSE
267,1231.7677,510.86703,0,55,40,10,1,FALSE
268,1240.9729,609.99713,0,55,40,10,1,FALSE
269,1256.9745,711.7323,0,55,40,10,1,FALSE
270,1231.4097,734.6875,0,55,40,10,1,FALSE
271,1160.4114,740.83124,0,55,40,10,1,FALSE
272,1164.4244,776.18225,0,55,40,10,1,FALSE
273,1084.4238,828.62256,0,55,40,10,1,TRUE
274,1042.4347,834.5034,0,55,40,10,1,TRUE
275,1123.5278,833.42255,0,55,40,10,1,TRUE
276,1162.8376,818.14954,0,55,40,10,1,TRUE
277,1198.1666,761.2833,0,55,40,10,1,FALSE
278,1255.9346,646.0045,0,55,40,10,1,FALSE
279,1275.876,610.2511,0,55,40,10,1,TRUE
280,1247.1017,542.69855,0,55,40,10,1,FALSE
281,1260.1517,480.73648,0,55,40,10,1,FALSE
282,1226.1755,410.39362,0,55,40,10,1,FALSE
283,1122.7004,285.9168,0,55,40,10,1,FALSE
284,1012.7028,185.18164,0,55,40,10,1,FALSE
