303,55.0,40.0,5.0,0.2,5.0,10.0,100.0
0,1233.4794,590.0008,0.0,55.0,40.0,10.0,1.0,true
1,1256.3451,430.31738,0.0,55.0,40.0,10.0,1.0,false
2,573.5086,597.7998,0.0,55.0,40.0,10.0,1.0,true
3,879.9927,227.09132,0.0,55.0,40.0,10.0,1.0,false
4,1271.9724,534.7262,0.0,55.0,40.0,10.0,1.0,false
5,1250.7576,711.6555,0.0,55.0,40.0,10.0,1.0,false
6,1033.2036,834.6814,0.0,55.0,40.0,10.0,1.0,false
7,1287.6262,680.2975,0.0,55.0,40.0,10.0,1.0,false
8,1129.7336,273.08063,0.0,55.0,40.0,10.0,1.0,true
9,1265.5011,573.49634,0.0,55.0,40.0,10.0,1.0,false
10,1278.5293,494.79803,0.0,55.0,40.0,10.0,1.0,false
11,678.01166,477.47446,0.0,55.0,40.0,10.0,1.0,true
12,1164.0726,296.812,0.0,55.0,40.0,10.0,1.0,true
13,642.8353,668.20984,0.0,55.0,40.0,10.0,1.0,false
14,625.0715,430.92816,0.0,55.0,40.0,10.0,1.0,false
15,910.3861,866.00464,0.0,55.0,40.0,10.0,1.0,false
16,580.4386,712.0789,0.0,55.0,40.0,10.0,1.0,true
17,1304.9285,758.1439,0.0,55.0,40.0,10.0,1.0,false
18,681.1474,584.71454,0.0,55.0,40.0,10.0,1.0,false
19,1196.5557,354.64035,0.0,55.0,40.0,10.0,1.0,true
20,638.2585,776.3307,0.0,55.0,40.0,10.0,1.0,true
21,999.66046,844.49945,0.0,55.0,40.0,10.0,1.0,false
22,602.12933,670.3702,0.0,55.0,40.0,10.0,1.0,false
23,738.49884,343.57004,0.0,55.0,40.0,10.0,1.0,true
24,741.63165,621.50665,0.0,55.0,40.0,10.0,1.0,true
25,623.5875,708.16284,0.0,55.0,40.0,10.0,1.0,false
26,792.36914,674.7026,0.0,55.0,40.0,10.0,1.0,true
27,762.6063,315.52414,0.0,55.0,40.0,10.0,1.0,true
28,1363.5935,429.42438,0.0,55.0,40.0,10.0,1.0,false
29,691.6629,683.6176,0.0,55.0,40.0,10.0,1.0,false
30,622.29144,638.51404,0.0,55.0,40.0,10.0,1.0,false
31,1232.9966,367.10397,0.0,55.0,40.0,10.0,1.0,true
32,1252.7784,467.85098,0.0,55.0,40.0,10.0,1.0,false
33,597.4757,565.1464,0.0,55.0,40.0,10.0,1.0,false
34,710.6277,374.25497,0.0,55.0,40.0,10.0,1.0,true
35,715.59015,656.2083,0.0,55.0,40.0,10.0,1.0,false
36,1372.8365,573.8812,0.0,55.0,40.0,10.0,1.0,false
37,1223.2217,740.3783,0.0,55.0,40.0,10.0,1.0,false
38,734.50024,729.5897,0.0,55.0,40.0,10.0,1.0,false
39,989.2496,250.43858,0.0,55.0,40.0,10.0,1.0,true
40,1219.9327,441.08014,0.0,55.0,40.0,10.0,1.0,true
41,1287.0872,454.37204,0.0,55.0,40.0,10.0,1.0,false
42,728.8634,690.76636,0.0,55.0,40.0,10.0,1.0,false
43,1198.7886,772.37,0.0,55.0,40.0,10.0,1.0,false
44,917.2819,235.33743,0.0,55.0,40.0,10.0,1.0,true
45,1294.2573,412.3455,0.0,55.0,40.0,10.0,1.0,false
46,652.7418,505.13843,0.0,55.0,40.0,10.0,1.0,false
